daily_statistic,percentile,baseline_A,baseline_B,filename,LC_code,LC_name,Elevation,count,mean,median,std
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2500_3500,6,0.240721066792806,0.2315521240234375,0.021556621310631793
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,0_500,1505,0.26909573957373534,0.2574195861816406,0.10823937044683996
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,500_1000,1206,0.2491556645230472,0.24245834350585938,0.09125018148660229
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1000_1500,559,0.29837459400429495,0.30892372131347656,0.08747778149289492
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1500_2000,72,0.3208153910107083,0.33417320251464844,0.06875817365913083
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,0_500,4104,0.2814445328294185,0.2905158996582031,0.10330695488542166
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,500_1000,1843,0.27414944452626255,0.28482818603515625,0.10310780551324852
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1000_1500,493,0.296674594917839,0.31261253356933594,0.11859947688824629
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1500_2000,20,0.2855919361114502,0.28085947036743164,0.10736152176975002
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,2000_2500,1,0.3337554931640625,0.3337554931640625,0.0
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,0_500,2158,0.25125004429856973,0.24294185638427734,0.10765725776157752
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,500_1000,2042,0.25841988312275704,0.26719188690185547,0.10533550746526683
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1000_1500,1998,0.27752375912976573,0.28112125396728516,0.10142441543364492
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1500_2000,1126,0.2786679873458022,0.2771282196044922,0.08292309473351223
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2000_2500,452,0.28538791162777793,0.28821611404418945,0.07196910944210595
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2500_3500,97,0.2701863750969012,0.2621307373046875,0.06534242142247808
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,0_500,11,0.323570424860174,0.29900360107421875,0.05740410111685238
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,500_1000,1,0.3629608154296875,0.3629608154296875,0.0
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,0_500,19968,0.3195503556575531,0.3364601135253906,0.0996306641634765
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,500_1000,2714,0.2614601510539157,0.2836484909057617,0.12391744228929424
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1000_1500,809,0.22842693918272944,0.2196636199951172,0.09867612982907847
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1500_2000,42,0.30583599635532926,0.30367517471313477,0.08026791710782698
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,2000_2500,2,0.25431394577026367,0.25431394577026367,0.05280160903930664
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,0_500,825,0.31007626620205964,0.3269023895263672,0.08453503962230455
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,500_1000,56,0.2808772495814732,0.2892484664916992,0.08131485369916955
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,1000_1500,6,0.20947265625,0.20248699188232422,0.08549349366551912
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.23947513534362058,0.22974491119384766,0.08257174909692444
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.26735158761342365,0.25986766815185547,0.0754932935905877
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.35147714614868164,0.34580135345458984,0.020207797190517497
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2000_2500,1,0.32114601135253906,0.32114601135253906,0.0
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2500_3500,3,0.33095375696818036,0.3289613723754883,0.053207974513976575
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,0_500,6734,0.14425110965657384,0.14165306091308594,0.04437044370367391
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,500_1000,3864,0.17072273781580954,0.15884685516357422,0.06160544142461699
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1000_1500,989,0.17203985740731048,0.18136978149414062,0.049858163463303073
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1500_2000,63,0.22780793810647632,0.2410259246826172,0.052297247029371094
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2000_2500,25,0.24963478088378907,0.23667335510253906,0.04133812823095368
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2500_3500,34,0.3122684394612032,0.3128373622894287,0.06865895935274614
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,0_500,1532,0.2375932629986158,0.23441696166992188,0.09629435961508599
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,500_1000,43,0.22410645595816678,0.22664451599121094,0.07818453708728047
daily_maximum,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,1000_1500,9,0.2031502193874783,0.209503173828125,0.01117435164136806
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,0_500,373,0.44746028194478626,0.4880962371826172,0.12557583347382675
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,500_1000,259,0.40218866193616715,0.43768882751464844,0.1188827149913804
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1000_1500,251,0.4740213340972049,0.5001993179321289,0.12629594999128585
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1500_2000,108,0.46095395971227576,0.4756960868835449,0.08706480330858238
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,0_500,134,0.1873686349214013,0.16610336303710938,0.1313352022738065
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,500_1000,23,0.23014499830163043,0.23025894165039062,0.069906065854283
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,1000_1500,1,0.22289657592773438,0.22289657592773438,0.0
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,0_500,1278,0.5146892820725418,0.5138654708862305,0.1282534612321496
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,500_1000,1276,0.4703790663178064,0.45409584045410156,0.13453451891560753
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1000_1500,361,0.4227714882002643,0.4312019348144531,0.11556044138995357
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1500_2000,7,0.4741766793387277,0.4409646987915039,0.16203468496899767
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,0_500,1403,0.554609169555577,0.5578727722167969,0.07407673838887013
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,500_1000,1186,0.4805324523887184,0.48978233337402344,0.09061807909806889
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1000_1500,599,0.4741594397364952,0.4790687561035156,0.1010233939178053
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1500_2000,49,0.4473090074500259,0.46045589447021484,0.10527600920228679
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,6,Closed Shrub,500_1000,1,0.6307621002197266,0.6307621002197266,0.0
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,0_500,614,0.3325428294824855,0.312469482421875,0.12030620100187515
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,500_1000,1188,0.3444597809403031,0.31565284729003906,0.18417769615166457
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1000_1500,968,0.23495627040705405,0.1897602081298828,0.1309664450897936
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1500_2000,293,0.29841392438973174,0.2859821319580078,0.07263192430414514
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2000_2500,56,0.2905329636165074,0.29489898681640625,0.07140631970115519
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2500_3500,6,0.30966536204020184,0.29564571380615234,0.038016810868535714
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,0_500,1505,0.3976867929249507,0.3967571258544922,0.16095490716860483
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,500_1000,1206,0.36647765158025386,0.3627176284790039,0.12727833912571077
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1000_1500,559,0.4339841627690788,0.4407691955566406,0.1227322271854778
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1500_2000,72,0.4466731548309326,0.48118114471435547,0.10455675779811932
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,0_500,4104,0.4126431363367895,0.41331005096435547,0.1567607561622086
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,500_1000,1843,0.40499641969031897,0.41037940979003906,0.13318746466386858
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1000_1500,493,0.4278005924959937,0.4266777038574219,0.14524990054042253
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1500_2000,20,0.40730605125427244,0.3643522262573242,0.13795093701550454
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,2000_2500,1,0.45183753967285156,0.45183753967285156,0.0
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,0_500,2158,0.382264455896047,0.3564004898071289,0.16011643175009427
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,500_1000,2042,0.40188190122075695,0.4106435775756836,0.1391862395564418
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1000_1500,1998,0.4655101163251264,0.47856998443603516,0.12827128249726158
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1500_2000,1126,0.4475124119441844,0.4602928161621094,0.10376361783519203
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2000_2500,452,0.3859143689670394,0.3787193298339844,0.0950061766677388
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2500_3500,97,0.34044451566086603,0.32916736602783203,0.08783690094126818
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,0_500,11,0.5229693326083097,0.5207786560058594,0.08696140110493233
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,500_1000,1,0.6151542663574219,0.6151542663574219,0.0
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,0_500,19968,0.4941292974429253,0.5138797760009766,0.14323803003412358
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,500_1000,2714,0.4035411130529866,0.4350099563598633,0.16151629866886838
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1000_1500,809,0.42065189441732775,0.44115447998046875,0.13103674919166586
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1500_2000,42,0.5410689626421247,0.5225825309753418,0.12892880950102648
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,2000_2500,2,0.40964508056640625,0.40964508056640625,0.11520099639892578
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,0_500,825,0.48077750928474194,0.5017147064208984,0.1216212271833747
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,500_1000,56,0.4708657945905413,0.46228981018066406,0.11310094685784217
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,1000_1500,6,0.4099547068277995,0.4310169219970703,0.08667600911205303
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.33294250495941285,0.3206443786621094,0.13558421799757145
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.39975591500600177,0.3677387237548828,0.09797570540641969
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.5699100494384766,0.5802373886108398,0.0760382696801007
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2000_2500,1,0.41521453857421875,0.41521453857421875,0.0
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2500_3500,3,0.4029873212178548,0.40047550201416016,0.08996911786718849
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,0_500,6734,0.29398167986596485,0.29226112365722656,0.06775029515739213
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,500_1000,3864,0.2972533806510594,0.24670124053955078,0.11334697317966431
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1000_1500,989,0.2428771097088728,0.24434852600097656,0.07836959743448826
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1500_2000,63,0.29524918208046563,0.30438232421875,0.07402388753100243
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2000_2500,25,0.3004496765136719,0.2797050476074219,0.06369482717482722
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2500_3500,34,0.39577188211328845,0.39573144912719727,0.10690858574499607
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,0_500,1532,0.37708429817120026,0.3742208480834961,0.14529375277840342
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,500_1000,43,0.37526529888774074,0.39912986755371094,0.09770139271894696
daily_maximum,p95,1991_2020,1981_2010,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,1000_1500,9,0.3906947241889106,0.38300514221191406,0.02516652460973595
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,0_500,373,0.2872471438655904,0.316436767578125,0.09175003887172281
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,500_1000,259,0.25625431399547915,0.2875785827636719,0.09634752098869757
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1000_1500,251,0.30935485809447755,0.340179443359375,0.11136637508605889
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1500_2000,108,0.3144208148673729,0.33010101318359375,0.08182151768949368
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,0_500,134,0.14473796958353982,0.13810062408447266,0.09433463374728375
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,500_1000,23,0.14770657083262567,0.14195632934570312,0.08144596355819259
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,1000_1500,1,0.1401958465576172,0.1401958465576172,0.0
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,0_500,1278,0.3324887092124688,0.3421163558959961,0.10071129535023615
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,500_1000,1276,0.30561323973078713,0.31812095642089844,0.1051799912628047
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1000_1500,361,0.28244354322016074,0.28204917907714844,0.09017406012147347
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1500_2000,7,0.31032698495047434,0.2861289978027344,0.11703590104589866
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,0_500,1403,0.36003907408275865,0.363494873046875,0.0610655959827665
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,500_1000,1186,0.3243527975291466,0.3313865661621094,0.07378286276386688
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1000_1500,599,0.32579765892984075,0.340301513671875,0.08870470718336224
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1500_2000,49,0.3339976875149474,0.34343528747558594,0.08403043079550099
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,6,Closed Shrub,500_1000,1,0.4825763702392578,0.4825763702392578,0.0
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,0_500,614,0.22747069927302557,0.2081279754638672,0.10125160133831608
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,500_1000,1188,0.2297089493234551,0.2143259048461914,0.15275612500446584
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1000_1500,968,0.14931607640479222,0.11735057830810547,0.10877347301165675
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1500_2000,293,0.22193053313896519,0.2174072265625,0.056432766809136475
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2000_2500,56,0.21904846600123815,0.22620773315429688,0.047467713877582654
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2500_3500,6,0.2316751480102539,0.21497440338134766,0.036358326133984493
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,0_500,1505,0.26430867724244383,0.26143646240234375,0.10130030711539574
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,500_1000,1206,0.2461513255168352,0.24289989471435547,0.0969175023591274
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1000_1500,559,0.2998647433913884,0.3109569549560547,0.09592853780524067
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1500_2000,72,0.3365303940243191,0.3551759719848633,0.07417626435461726
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,0_500,4104,0.2846865491327951,0.2911834716796875,0.10272430671722389
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,500_1000,1843,0.2722946587167741,0.28082275390625,0.11281021553355579
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1000_1500,493,0.2979352537081643,0.29987335205078125,0.12819578765645773
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1500_2000,20,0.2979747295379639,0.27237606048583984,0.1237635067426688
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,2000_2500,1,0.33455657958984375,0.33455657958984375,0.0
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,0_500,2158,0.2531577676838476,0.24985790252685547,0.11388523271912968
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,500_1000,2042,0.2656633295812056,0.2782001495361328,0.11897280027300884
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1000_1500,1998,0.2843493560890297,0.2844858169555664,0.11277741816917466
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1500_2000,1126,0.28591927923063615,0.2799358367919922,0.08713377960169717
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2000_2500,452,0.3008519020755734,0.3075985908508301,0.0790166782493077
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2500_3500,97,0.28658612733034744,0.28740930557250977,0.07851254204983334
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,0_500,11,0.3227230418812145,0.31946563720703125,0.060313997837625616
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,500_1000,1,0.3796424865722656,0.3796424865722656,0.0
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,0_500,19968,0.3103025438120732,0.3220863342285156,0.10130675720404905
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,500_1000,2714,0.2713252656496704,0.2933540344238281,0.1380321201897794
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1000_1500,809,0.2280328866135794,0.21085357666015625,0.1042347613801874
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1500_2000,42,0.31808115187145414,0.33676719665527344,0.09482747683493652
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,2000_2500,2,0.29143810272216797,0.29143810272216797,0.06510448455810547
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,0_500,825,0.3124268063631925,0.32953643798828125,0.0892768645835908
