Elevation Zone,Value
0-500,0.34272957
0-500,0.33748055
0-500,0.3308468
0-500,0.3262272
0-500,0.32282066
0-500,0.31559563
0-500,0.30734825
0-500,0.2976246
0-500,0.29074097
0-500,0.28027725
0-500,0.27305412
0-500,0.267272
0-500,0.26289368
0-500,0.262743
0-500,0.25976372
0-500,0.2595539
0-500,0.26210022
0-500,0.26804447
0-500,0.27464294
0-500,0.2785616
0-500,0.27480602
0-500,0.27048016
0-500,0.26681423
0-500,0.2622509
0-500,0.2569704
0-500,0.25211906
0-500,0.25960064
0-500,0.26790905
0-500,0.26990223
0-500,0.2697649
0-500,0.2692232
0-500,0.2726431
0-500,0.27561855
0-500,0.28180218
0-500,0.28525448
0-500,0.2882595
0-500,0.28853607
0-500,0.29123878
0-500,0.29261303
0-500,0.29381084
0-500,0.2963667
0-500,0.29828167
0-500,0.29734993
0-500,0.2983799
0-500,0.29736328
0-500,0.2971096
0-500,0.29524708
0-500,0.2957344
0-500,0.29748726
0-500,0.3000908
0-500,0.3052807
0-500,0.31047535
0-500,0.3116703
0-500,0.31219292
0-500,0.30953026
0-500,0.30965137
0-500,0.30725574
0-500,0.30450058
0-500,0.30089092
0-500,0.29716873
0-500,0.29708385
0-500,0.296628
0-500,0.29629803
0-500,0.30099392
0-500,0.30090904
0-500,0.29990196
0-500,0.30351448
0-500,0.30841923
0-500,0.31102657
0-500,0.312047
0-500,0.3128128
0-500,0.3156557
0-500,0.322505
0-500,0.331048
0-500,0.33517742
0-500,0.33788967
0-500,0.33884716
0-500,0.33836937
0-500,0.3405733
0-500,0.34114742
0-500,0.34116936
0-500,0.3420763
0-500,0.34406948
0-500,0.34541607
0-500,0.34467888
0-500,0.34329128
0-500,0.3418951
0-500,0.33907318
0-500,0.3377161
0-500,0.3379202
0-500,0.33994198
0-500,0.34388924
0-500,0.3468771
0-500,0.34789562
0-500,0.3523655
0-500,0.35478878
0-500,0.3612919
0-500,0.36206436
0-500,0.35868454
0-500,0.35879326
0-500,0.36001778
0-500,0.3611021
0-500,0.3612728
0-500,0.36147118
0-500,0.05572605
0-500,0.05747032
0-500,0.06386089
0-500,0.06692505
0-500,0.06924629
0-500,0.067964554
0-500,0.05962181
0-500,0.050904274
0-500,0.04600811
0-500,0.05120182
0-500,0.053012848
0-500,0.0455904
0-500,0.029782295
0-500,0.023492813
0-500,0.018571854
0-500,0.019272804
0-500,0.019820213
0-500,0.020860672
0-500,0.016954422
0-500,0.010040283
0-500,0.009483337
0-500,0.015244484
0-500,0.014811516
0-500,0.01981163
0-500,0.027288437
0-500,0.019135475
0-500,0.016209602
0-500,0.013291359
0-500,0.014104843
0-500,0.015029907
0-500,0.010946274
0-500,0.016180038
0-500,0.012212753
0-500,0.008870125
0-500,0.005125046
0-500,0.006608963
0-500,0.0073604584
0-500,-0.011868477
0-500,-0.017186165
0-500,-0.015912056
0-500,-0.021782875
0-500,0.0027799606
0-500,0.028256416
0-500,0.046774864
0-500,0.061439514
0-500,0.0726881
0-500,0.082671165
0-500,0.09069729
0-500,0.0953331
0-500,0.097745895
0-500,0.10343742
0-500,0.10943127
0-500,0.11144161
0-500,0.113093376
0-500,0.113492966
0-500,0.1266489
0-500,0.14872456
0-500,0.15937614
0-500,0.16633701
0-500,0.17278004
0-500,0.18105888
0-500,0.19223976
0-500,0.19898605
0-500,0.20384407
0-500,0.21138382
0-500,0.21883392
0-500,0.22097969
0-500,0.2249546
0-500,0.23427582
0-500,0.24438477
0-500,0.25564003
0-500,0.26893234
0-500,0.2854843
0-500,0.29412365
0-500,0.30155754
0-500,0.30921173
0-500,0.31879234
0-500,0.32432556
0-500,0.31952286
0-500,0.31318855
0-500,0.31205368
0-500,0.31481934
0-500,0.30888176
0-500,0.2999363
0-500,0.29413795
0-500,0.29153442
0-500,0.30070782
0-500,0.3128748
0-500,0.31378078
0-500,0.30919647
0-500,0.38168335
0-500,0.39344978
0-500,0.39547157
0-500,0.401165
0-500,0.40919495
0-500,0.4166336
0-500,0.42827606
0-500,0.43577194
0-500,0.435894
0-500,0.43751335
0-500,0.43762398
0-500,0.43397522
0-500,0.43515205
0-500,0.4383049
0-500,0.44049454
0-500,0.43625832
0-500,0.43113136
0-500,0.42074776
0-500,0.41752052
0-500,0.41329193
0-500,0.4043827
0-500,0.39649963
0-500,0.39522934
0-500,0.3960514
0-500,0.39354897
0-500,0.39277267
0-500,0.38701057
0-500,0.38388824
0-500,0.38672256
0-500,0.3859825
0-500,0.38836098
0-500,0.38568687
0-500,0.3806877
0-500,0.3788662
