daily_statistic,percentile,baseline_A,baseline_B,filename,LC_code,LC_name,Elevation,count,mean,median,std
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,13,Urban,500_1000,56,0.23188626766204834,0.22692394256591797,0.057467360990011
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,13,Urban,1000_1500,6,0.21218331654866537,0.2111210823059082,0.058049745279536415
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.19749056191808248,0.18468379974365234,0.07692884933397899
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.23270281155904135,0.22303009033203125,0.05115141448062661
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.2914135456085205,0.29450511932373047,0.02412215513929152
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,15,Snow/Ice,2000_2500,1,0.26198887825012207,0.26198887825012207,0.0
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,15,Snow/Ice,2500_3500,3,0.249014084537824,0.24989867210388184,0.045107241403635714
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,0_500,6734,0.1849200226342179,0.18583297729492188,0.03741068551272293
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,500_1000,3864,0.18225964305316933,0.17194366455078125,0.04391649189759387
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,1000_1500,989,0.1591571098150209,0.15586471557617188,0.03298625438287548
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,1500_2000,63,0.1760591325305757,0.17563247680664062,0.03325293324381418
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,2000_2500,25,0.19736242294311523,0.19724369049072266,0.04149491979584366
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,2500_3500,34,0.2389306268271278,0.2443472146987915,0.049407373013356105
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,17,Water,0_500,1532,0.22890505902760958,0.2307605743408203,0.07945702650765428
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,17,Water,500_1000,43,0.23352057434791743,0.23761940002441406,0.07288973246755888
daily_mean,p90,1981_2020,1981_2010,p90_1981_2020_minus_1981_2010_daily_mean_baseline.tif,17,Water,1000_1500,9,0.2053733401828342,0.20200252532958984,0.01147491752292258
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,0_500,373,0.3941581664711796,0.42760753631591797,0.09677155800433626
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,500_1000,259,0.3476407224147016,0.3776082992553711,0.08649401879964072
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,1000_1500,251,0.411348196614786,0.4299774169921875,0.08592670202146946
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,1500_2000,108,0.3973533444934421,0.41150426864624023,0.06355652884349464
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,2,EBF,0_500,134,0.2016132838690459,0.1572284698486328,0.10490493917746435
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,2,EBF,500_1000,23,0.22821476148522418,0.2295379638671875,0.07568523996863741
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,2,EBF,1000_1500,1,0.143951416015625,0.143951416015625,0.0
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,0_500,1278,0.46169687474091103,0.4688448905944824,0.07151033558493718
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,500_1000,1276,0.43799061386562815,0.4536151885986328,0.0830143046718636
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,1000_1500,361,0.4077573483010078,0.41954612731933594,0.08725489726747228
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,1500_2000,7,0.4334796496800014,0.4270334243774414,0.10628867468090243
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,0_500,1403,0.43273944678004095,0.4308462142944336,0.08489392348325124
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,500_1000,1186,0.4240219637274139,0.42688798904418945,0.0726934099916986
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,1000_1500,599,0.44975764604164087,0.45914554595947266,0.0788584521015005
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,1500_2000,49,0.42350005130378565,0.4481029510498047,0.08805866780071649
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,6,Closed Shrub,500_1000,1,0.42736053466796875,0.42736053466796875,0.0
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,0_500,614,0.3141953657815045,0.28735923767089844,0.09133645663070969
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,500_1000,1188,0.298519978218207,0.2686138153076172,0.11856159933583472
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,1000_1500,968,0.21499510244889694,0.18890762329101562,0.09225718843076566
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,1500_2000,293,0.25514355291685553,0.24718666076660156,0.05502115140527034
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,2000_2500,56,0.23578921386173793,0.24231481552124023,0.0610519311412365
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,2500_3500,6,0.26599280039469403,0.26915645599365234,0.043778653526181516
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,0_500,1505,0.369075724452833,0.3868598937988281,0.1441813363423514
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,500_1000,1206,0.3378394294536331,0.3569788932800293,0.11260069069101655
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,1000_1500,559,0.3833072232432357,0.3946857452392578,0.09999473499619593
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,1500_2000,72,0.40258103609085083,0.4279313087463379,0.09667518312701111
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,9,Savanna,0_500,4104,0.34750229782528347,0.34686994552612305,0.12898583819648696
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,9,Savanna,500_1000,1843,0.35848977341964977,0.36181640625,0.1005445930069898
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,9,Savanna,1000_1500,493,0.36472284382787246,0.37851715087890625,0.09484046577367149
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,9,Savanna,1500_2000,20,0.344386887550354,0.3293876647949219,0.06537742741317233
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,9,Savanna,2000_2500,1,0.37840747833251953,0.37840747833251953,0.0
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,10,Grass,0_500,2158,0.3453949295446981,0.3291158676147461,0.1271020973544462
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,10,Grass,500_1000,2042,0.35058212350327866,0.35291385650634766,0.09972163015917913
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,10,Grass,1000_1500,1998,0.4035227172248237,0.4116344451904297,0.0954794001443778
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,10,Grass,1500_2000,1126,0.4026587746283089,0.4113428592681885,0.08639230324967478
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,10,Grass,2000_2500,452,0.34686377895089376,0.3474557399749756,0.07514094782248598
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,10,Grass,2500_3500,97,0.29580049170661216,0.29201847314834595,0.07011954215064603
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,11,Wetland,0_500,11,0.5026064786044034,0.5193519592285156,0.0402042411359668
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,11,Wetland,500_1000,1,0.5525970458984375,0.5525970458984375,0.0
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,12,Cropland,0_500,19968,0.43018213726389104,0.4456167221069336,0.11620614342087486
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,12,Cropland,500_1000,2714,0.3459961609358988,0.3634152412414551,0.11159735588886728
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,12,Cropland,1000_1500,809,0.3923599941032042,0.4172172546386719,0.09883738987880526
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,12,Cropland,1500_2000,42,0.4536817414419992,0.4421658515930176,0.07247563820095992
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,12,Cropland,2000_2500,2,0.3498704433441162,0.3498704433441162,0.07360148429870605
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,13,Urban,0_500,825,0.38477395144375887,0.37543678283691406,0.1029238577544281
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,13,Urban,500_1000,56,0.40425058773585726,0.39789485931396484,0.0851553224029359
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,13,Urban,1000_1500,6,0.3961340586344401,0.43062305450439453,0.06980952514241305
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.30474162676248207,0.2966794967651367,0.12539196377784376
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.3664735820558336,0.3776087760925293,0.0844488738025825
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.4656381607055664,0.4691166877746582,0.043387610451491976
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,15,Snow/Ice,2000_2500,1,0.38158130645751953,0.38158130645751953,0.0
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,15,Snow/Ice,2500_3500,3,0.3434210767348607,0.3521254062652588,0.07552343407581383
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,0_500,6734,0.34032355524646024,0.3452339172363281,0.05889051270814515
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,500_1000,3864,0.30974396168568613,0.27200889587402344,0.0907889121831342
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,1000_1500,989,0.21561714804931886,0.2129077911376953,0.0719248272690797
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,1500_2000,63,0.24540704394143725,0.240386962890625,0.05648036172688422
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,2000_2500,25,0.2589338493347168,0.2533702850341797,0.07472190879060332
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,16,Barren,2500_3500,34,0.3403793222763959,0.3444852828979492,0.0825409760944489
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,17,Water,0_500,1532,0.3637629812753543,0.36147499084472656,0.12035632297083042
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,17,Water,500_1000,43,0.38713155790816905,0.4243278503417969,0.09370441513628266
daily_mean,p90,1991_2020,1981_2010,p90_1991_2020_minus_1981_2010_daily_mean_baseline.tif,17,Water,1000_1500,9,0.38260375128852,0.37760066986083984,0.016794888338759615
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,0_500,373,0.24603398811401694,0.2633228302001953,0.0689555694567714
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,500_1000,259,0.21543333797381192,0.23520851135253906,0.06601775357623088
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,1000_1500,251,0.26872057363806495,0.27701663970947266,0.07001137336428956
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,1,ENF,1500_2000,108,0.25218038647263136,0.25673675537109375,0.04616950460964637
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,2,EBF,0_500,134,0.13027307168761296,0.0914144515991211,0.07462220782357223
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,2,EBF,500_1000,23,0.1424427032470703,0.15218544006347656,0.05776181663938411
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,2,EBF,1000_1500,1,0.06571197509765625,0.06571197509765625,0.0
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,0_500,1278,0.29853181958385105,0.3009204864501953,0.06907032929012354
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,500_1000,1276,0.28339347869251214,0.2930788993835449,0.07554729191652575
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,1000_1500,361,0.26937716951660834,0.27698707580566406,0.07031950255310943
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,4,DBF,1500_2000,7,0.2776545115879604,0.2969474792480469,0.08218288193329007
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,0_500,1403,0.29025594149839,0.28838634490966797,0.044428994828531077
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,500_1000,1186,0.2806711928639404,0.2894248962402344,0.056400263164410866
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,1000_1500,599,0.2951065272043066,0.30803489685058594,0.06648726225470403
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,5,MF,1500_2000,49,0.2754181745100994,0.2823009490966797,0.060045878424441375
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,6,Closed Shrub,500_1000,1,0.3298664093017578,0.3298664093017578,0.0
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,0_500,614,0.20564220937921482,0.19747638702392578,0.07016797955876448
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,500_1000,1188,0.20068374787918244,0.2096843719482422,0.09698885194419521
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,1000_1500,968,0.15014637009171414,0.12502384185791016,0.0725059536481553
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,1500_2000,293,0.1965261921540869,0.196868896484375,0.04299149343548681
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,2000_2500,56,0.19254449435642787,0.19507503509521484,0.03512277429103748
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,7,Open Shrub,2500_3500,6,0.22474431991577148,0.2155590057373047,0.019284913236527493
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,0_500,1505,0.23008308474011596,0.24805164337158203,0.08994493844856614
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,500_1000,1206,0.22067528735741257,0.22196340560913086,0.08511583043255312
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,1000_1500,559,0.2594399989610921,0.26304054260253906,0.07470184054867936
daily_mean,p95,1981_2020,1981_2010,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif,8,Woody Savanna,1500_2000,72,0.2682892547713386,0.28267621994018555,0.05942225022749334
