Elevation Zone,Value
0-500,0.5310726
0-500,0.53752327
0-500,0.534111
0-500,0.53868484
0-500,0.5365372
0-500,0.5422039
0-500,0.5440006
0-500,0.5488796
0-500,0.55778503
0-500,0.5749855
0-500,0.5820446
0-500,0.58683395
0-500,0.58600426
0-500,0.58937836
0-500,0.58486176
0-500,0.5877361
0-500,0.5877781
0-500,0.5898056
0-500,0.5895958
0-500,0.59456635
0-500,0.60009193
0-500,0.60186386
0-500,0.6124573
0-500,0.62008095
0-500,0.6281986
0-500,0.6252117
0-500,0.6166172
0-500,0.6087189
0-500,0.5985298
0-500,0.5953369
0-500,0.58766747
0-500,0.096689224
0-500,0.08436775
0-500,0.06120491
0-500,0.05233383
0-500,0.048639297
0-500,0.027877808
0-500,0.015642166
0-500,0.013536453
0-500,0.04157257
0-500,0.04283905
0-500,0.035253525
0-500,0.03455925
0-500,0.03269005
0-500,0.030410767
0-500,0.019699097
0-500,0.13779068
0-500,0.14032364
0-500,0.13341141
0-500,0.1330204
0-500,0.13354874
0-500,0.14356804
0-500,0.14668655
0-500,0.14782143
0-500,0.15037155
0-500,0.162817
0-500,0.19287491
0-500,0.19951248
0-500,0.21353722
0-500,0.21899223
0-500,0.20822906
0-500,0.19644356
0-500,0.19400215
0-500,0.18706703
0-500,0.19195938
0-500,0.19601631
0-500,0.19919968
0-500,0.1946106
0-500,0.19701385
0-500,0.20717049
0-500,0.21798325
0-500,0.22253609
0-500,0.22148895
0-500,0.2262497
0-500,0.22585487
0-500,0.23157692
0-500,0.23837471
0-500,0.24823189
0-500,0.26335716
0-500,0.2816887
0-500,0.30296898
0-500,0.31418037
0-500,0.30840492
0-500,0.30352592
0-500,0.3009777
0-500,0.30099487
0-500,0.3017311
0-500,0.30617714
0-500,0.3120346
0-500,0.31788445
0-500,0.32485008
0-500,0.332489
0-500,0.3302822
0-500,0.32573318
0-500,0.32561493
0-500,0.32777977
0-500,0.3353634
0-500,0.3533516
0-500,0.35851288
0-500,0.3595848
0-500,0.3577671
0-500,0.35183144
0-500,0.33800697
0-500,0.32397652
0-500,0.31005096
0-500,0.28996658
0-500,0.28328133
0-500,0.44765663
0-500,0.4387207
0-500,0.4552803
0-500,0.47151756
0-500,0.48458862
0-500,0.49803543
0-500,0.51203537
0-500,0.5219898
0-500,0.5242443
0-500,0.52680206
0-500,0.5303211
0-500,0.54162216
0-500,0.5487175
0-500,0.5529785
0-500,0.55345917
0-500,0.55340385
0-500,0.5592537
0-500,0.56147575
0-500,0.5591316
0-500,0.55986404
0-500,0.5607624
0-500,0.55483246
0-500,0.54117584
0-500,0.5342369
0-500,0.52472305
0-500,0.52148056
0-500,0.5226593
0-500,0.5167122
0-500,0.5151882
0-500,0.5173683
0-500,0.52733994
0-500,0.53273773
0-500,0.5444031
0-500,0.5425396
0-500,0.5465317
0-500,0.5405979
0-500,0.53259087
0-500,0.5371437
0-500,0.52766037
0-500,0.51540947
0-500,0.5130367
0-500,0.5116005
0-500,0.5188751
0-500,0.5257931
0-500,0.5269203
0-500,0.52863693
0-500,0.5348606
0-500,0.54628944
0-500,0.5629673
0-500,0.5762863
0-500,0.58205223
0-500,0.5733433
0-500,0.5545578
0-500,0.54498863
0-500,0.5061836
0-500,0.4975319
0-500,0.49968147
0-500,0.50193024
0-500,0.5061016
0-500,0.5052719
0-500,0.5070114
0-500,0.50361633
0-500,0.5109558
0-500,0.5187092
0-500,0.51763344
0-500,0.50499725
0-500,0.50017357
0-500,0.4991684
0-500,0.50531006
0-500,0.5110073
0-500,0.51239777
0-500,0.49715614
0-500,0.49308968
0-500,0.4941101
0-500,0.4991417
0-500,0.5027027
0-500,0.4934597
0-500,0.48662376
0-500,0.47634697
0-500,0.47371864
0-500,0.4738083
0-500,0.46252823
0-500,0.46060562
0-500,0.46370888
0-500,0.4551792
0-500,0.45298767
0-500,0.46940613
0-500,0.474308
0-500,0.4727459
0-500,0.48093224
0-500,0.4797268
0-500,0.48532486
0-500,0.4838028
0-500,0.4759388
0-500,0.48730087
0-500,0.47774124
0-500,0.46456146
0-500,0.45158195
0-500,0.4372387
0-500,0.42877197
0-500,0.41386032
0-500,0.40397263
0-500,0.4044628
0-500,0.40969276
0-500,0.4135189
0-500,0.4172306
0-500,0.42617798
0-500,0.42334366
0-500,0.43563652
0-500,0.4574566
0-500,0.48501015
0-500,0.5111866
0-500,0.52145576
0-500,0.5291424
0-500,0.52892876
0-500,0.5281124
0-500,0.52931213
0-500,0.52625465
0-500,0.52054787
0-500,0.5215492
0-500,0.52799416
0-500,0.53510284
0-500,0.5491638
0-500,0.5625839
0-500,0.56546974
0-500,0.5622425
0-500,0.5652008
0-500,0.5676327
0-500,0.57489395
0-500,0.5839863
0-500,0.59184074
0-500,0.59227943
0-500,0.5860462
0-500,0.57930183
0-500,0.5763588
0-500,0.56806755
0-500,0.5600414
0-500,0.55164146
0-500,0.5218601
0-500,0.4919796
0-500,0.45990944
0-500,0.43595886
0-500,0.42185593
0-500,0.41382027
0-500,0.41106224
0-500,0.4179821
0-500,0.42713547
0-500,0.43405914
0-500,0.43860245
0-500,0.44864845
0-500,0.4483719
0-500,0.4453163
0-500,0.44369316
0-500,0.44219398
0-500,0.4464016
0-500,0.45173454
0-500,0.4516449
0-500,0.43901443
0-500,0.44026566
0-500,0.44384193
0-500,0.45003128
0-500,0.45482254
0-500,0.4440117
0-500,0.4451027
0-500,0.44726372
0-500,0.44944572
0-500,0.46159363
0-500,0.46009445
0-500,0.45633698
0-500,0.46001244
0-500,0.46125412
0-500,0.45828438
0-500,0.46026993
0-500,0.45908928
0-500,0.45854378
0-500,0.45674515
0-500,0.45419884
0-500,0.4485836
0-500,0.45755577
0-500,0.46495438
0-500,0.45303345
0-500,0.4504547
0-500,0.4438591
0-500,0.43494034
0-500,0.4279766
0-500,0.4297943
0-500,0.42767143
0-500,0.43108177
0-500,0.44245338
0-500,0.45446968
0-500,0.46216965
0-500,0.46133804
0-500,0.455204
0-500,0.45331383
0-500,0.45516205
0-500,0.45079422
0-500,0.44977188
0-500,0.4520588
0-500,0.46014977
0-500,0.46337128
0-500,0.4625244
0-500,0.46797752
0-500,0.4819107
0-500,0.48181152
0-500,0.49657822
0-500,0.49546242
0-500,0.50367737
0-500,0.5087776
0-500,0.5103607
0-500,0.518301
0-500,0.52521706
0-500,0.52685547
0-500,0.5296631
0-500,0.5338764
0-500,0.53336334
0-500,0.5266113
0-500,0.5173588
0-500,0.5136967
0-500,0.5166702
0-500,0.53204155
0-500,0.5483055
0-500,0.559145
0-500,0.5716038
0-500,0.5877495
0-500,0.5930824
0-500,0.593832
0-500,0.6066952
0-500,0.60684586
0-500,0.60154724
0-500,0.5937252
0-500,0.5817261
0-500,0.5757427
0-500,0.5671387
0-500,0.5638542
0-500,0.5644493
0-500,0.5688877
0-500,0.57310295
0-500,0.5773907
0-500,0.5805874
0-500,0.5831013
0-500,0.58086586
0-500,0.5781841
0-500,0.57798004
0-500,0.56993675
0-500,0.5579643
0-500,0.55070305
0-500,0.5492134
0-500,0.54789543
0-500,0.54763603
0-500,0.5460167
0-500,0.5362396
0-500,0.5339813
0-500,0.53901863
0-500,0.5452633
0-500,0.5500107
0-500,0.54915047
0-500,0.54844856
0-500,0.5389824
0-500,0.53421783
0-500,0.5298939
0-500,0.53803635
0-500,0.5433693
0-500,0.55034065
0-500,0.55147934
0-500,0.54935265
0-500,0.5433655
0-500,0.5391388
0-500,0.5323658
0-500,0.52222633
0-500,0.51961327
0-500,0.51480865
0-500,0.512661
0-500,0.51259995
0-500,0.5050354
0-500,0.50338936
0-500,0.49612427
0-500,0.49137115
0-500,0.489542
0-500,0.4875183
0-500,0.48734093
0-500,0.4894352
0-500,0.49006653
0-500,0.4916935
0-500,0.49465942
0-500,0.50231934
0-500,0.5110626
0-500,0.5114536
0-500,0.51195526
0-500,0.5126648
0-500,0.51451874
0-500,0.51849556
0-500,0.52030945
0-500,0.5188179
0-500,0.5149689
0-500,0.5198784
0-500,0.5240612
0-500,0.5289688
0-500,0.5298996
0-500,0.532074
0-500,0.5372772
0-500,0.5383434
0-500,0.5367527
0-500,0.5422497
0-500,0.55187035
0-500,0.559639
0-500,0.567976
0-500,0.5751629
0-500,0.5793762
0-500,0.579546
0-500,0.58582115
0-500,0.5870991
0-500,0.5914211
0-500,0.58919716
0-500,0.5919399
0-500,0.6011658
0-500,0.60791016
0-500,0.60585403
0-500,0.61647034
0-500,0.6246319
0-500,0.6271343
0-500,0.62657166
0-500,0.6157036
0-500,0.6029148
0-500,0.59266853
0-500,0.5828762
0-500,0.57565117
0-500,0.08674812
0-500,0.08167076
0-500,0.07970047
0-500,0.06103134
0-500,0.052612305
0-500,0.03508377
0-500,0.014873505
0-500,0.0002670288
0-500,-0.0064105988
0-500,0.006418228
0-500,0.016647339
0-500,0.0101184845
0-500,0.007062912
0-500,0.015166283
0-500,0.02215004
0-500,0.13813591
0-500,0.13208961
0-500,0.12226677
0-500,0.11182213
0-500,0.108810425
0-500,0.1402874
0-500,0.15605927
0-500,0.16750145
0-500,0.20643616
0-500,0.22299194
0-500,0.22068024
0-500,0.20147705
0-500,0.18752861
0-500,0.190279
0-500,0.1884079
0-500,0.19298172
0-500,0.1998558
0-500,0.20160103
0-500,0.19908905
0-500,0.20729637
0-500,0.21986961
0-500,0.22796059
0-500,0.22956276
0-500,0.22821045
0-500,0.23263168
0-500,0.23871613
0-500,0.24085808
0-500,0.24462318
0-500,0.25448036
0-500,0.2739296
0-500,0.29429054
0-500,0.31014633
0-500,0.3161888
0-500,0.3027706
0-500,0.29935646
0-500,0.2995739
0-500,0.2957611
0-500,0.29532242
0-500,0.29850388
0-500,0.3059101
0-500,0.31528473
0-500,0.3212223
0-500,0.33218765
0-500,0.33795547
0-500,0.33132362
0-500,0.32585716
0-500,0.3257408
0-500,0.3344078
0-500,0.35537148
0-500,0.35588837
0-500,0.3446045
0-500,0.35255623
0-500,0.3456936
0-500,0.34339905
0-500,0.3305416
0-500,0.29649925
0-500,0.26968575
0-500,0.2659893
0-500,0.3869171
0-500,0.38978577
0-500,0.46857643
0-500,0.45728683
0-500,0.4630413
0-500,0.46896935
0-500,0.47991562
0-500,0.49560928
0-500,0.51389694
0-500,0.5260143
0-500,0.5338211
0-500,0.54044724
0-500,0.5403328
0-500,0.5375252
0-500,0.54107094
0-500,0.54734993
0-500,0.556242
0-500,0.5597229
0-500,0.5622673
0-500,0.56360245
0-500,0.5644436
0-500,0.56811523
0-500,0.55900383
0-500,0.5463295
0-500,0.546402
0-500,0.5435982
0-500,0.5445461
0-500,0.5401306
0-500,0.5365906
0-500,0.5276909
0-500,0.5223217
0-500,0.5225601
0-500,0.52495
0-500,0.52770233
0-500,0.53655815
0-500,0.54392815
0-500,0.5501652
0-500,0.5545883
0-500,0.5545521
0-500,0.54564095
0-500,0.5422096
0-500,0.5427761
0-500,0.52885246
0-500,0.51678467
0-500,0.5136738
0-500,0.5161629
0-500,0.5316181
0-500,0.5413265
0-500,0.5430336
0-500,0.54115105
0-500,0.5409546
0-500,0.546051
0-500,0.5635929
0-500,0.58306885
0-500,0.5963001
0-500,0.588892
0-500,0.5758972
0-500,0.5599003
0-500,0.55773926
0-500,0.5540314
0-500,0.50478935
0-500,0.51067734
0-500,0.5137501
0-500,0.5180378
0-500,0.508091
0-500,0.50232124
0-500,0.5078316
0-500,0.5069866
0-500,0.50476456
0-500,0.5019989
0-500,0.49489975
0-500,0.4927559
0-500,0.484478
0-500,0.478302
0-500,0.48922157
0-500,0.49720764
0-500,0.49216843
0-500,0.4855423
0-500,0.4829769
0-500,0.48553848
0-500,0.4793129
0-500,0.4756031
0-500,0.46990204
0-500,0.46691322
0-500,0.46331787
