daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_mean,p95,1981_2020,1981_2010,0.05,8,Woody Savanna,111,0.03292791456541086,0.02796060730406237,1.1776537686513981,0.004967307261348489,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,9,Savanna,358,0.10619994067042421,0.053992613869511694,1.9669346056682155,0.052207326800912515,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,10,Grass,224,0.06644912488875704,0.06569552728764874,1.0114710640468514,0.0007535976011082968,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,11,Wetland,2,0.0005932957579353308,0.00019696347968814116,3.0122120043508356,0.0003963322782471896,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,12,Cropland,1841,0.546128745179472,0.1954616331555191,2.7940457488398476,0.35066711202395284,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,13,Urban,27,0.008009492732126965,0.007558473533032417,1.059670672540359,0.0004510191990945477,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,14,Crop/Nat Mosaic,29,0.008602788490062296,0.008961838325810422,0.9599356936942225,-0.0003590498357481254,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,16,Barren,1,0.0002966478789676654,0.09854739433729996,0.00301020520088358,-0.0982507464583323,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.05,17,Water,43,0.012755858795609611,0.45545342634386543,0.02800694441582484,-0.44269756754825584,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,1,ENF,48,0.0071195490952239695,0.008247845711940911,0.8632010519930753,-0.0011282966167169414,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,4,DBF,815,0.12088401067932364,0.024160853508411982,5.003300509944153,0.09672315717091165,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,5,MF,494,0.07327202610501335,0.02656544932293804,2.758170028080283,0.04670657678207531,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,7,Open Shrub,112,0.01661228122218926,0.025736561345917112,0.6454740009323218,-0.009124280123727853,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,8,Woody Savanna,274,0.040640759418570156,0.02796060730406237,1.4535005973445183,0.012680152114507785,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,9,Savanna,722,0.1070898843073272,0.053992613869511694,1.9834172978944855,0.05309727043781551,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,10,Grass,539,0.07994660338178582,0.06569552728764874,1.2169261239313682,0.014251076094137075,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,11,Wetland,5,0.0007416196974191634,0.00019696347968814116,3.7652650054385446,0.0005446562177310223,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,12,Cropland,3510,0.5206170275882528,0.1954616331555191,2.663525415108057,0.32515539443273367,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,13,Urban,62,0.009196084247997626,0.007558473533032417,1.2166589203241158,0.0016376107149652088,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,14,Crop/Nat Mosaic,70,0.010382675763868289,0.008961838325810422,1.1585430785964754,0.0014208374380578672,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,16,Barren,22,0.003263126668644319,0.09854739433729996,0.03311225720971937,-0.09528426766865564,False,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1981_2020,1981_2010,0.1,17,Water,69,0.010234351824384456,0.45545342634386543,0.022470687961533883,-0.44521907451948095,True,p95_1981_2020_minus_1981_2010_daily_mean_baseline.tif
