Elevation Zone,Value
0-500,0.419281
0-500,0.42720032
0-500,0.4342842
0-500,0.43833733
0-500,0.43628693
0-500,0.43626785
0-500,0.43986893
0-500,0.43940163
0-500,0.43693733
0-500,0.43446922
0-500,0.43659973
0-500,0.43230438
0-500,0.4296322
0-500,0.4289055
0-500,0.43130493
0-500,0.4240055
0-500,0.41914368
0-500,0.41431618
0-500,0.41043854
0-500,0.41003036
0-500,0.40644646
0-500,0.39904594
0-500,0.38947105
0-500,0.38729095
0-500,0.38209915
0-500,0.38762283
0-500,0.3954239
0-500,0.39311218
0-500,0.39673805
0-500,0.39139557
0-500,0.39177132
0-500,0.39772987
0-500,0.4051628
0-500,0.40877724
0-500,0.40831757
0-500,0.40991783
0-500,0.41347885
0-500,0.42019844
0-500,0.42238808
0-500,0.42234612
0-500,0.42687988
0-500,0.4314804
0-500,0.42487717
0-500,0.42158318
0-500,0.41249466
0-500,0.4055195
0-500,0.4019451
0-500,0.40196228
0-500,0.39961433
0-500,0.40548706
0-500,0.39970016
0-500,0.39874935
0-500,0.40117073
0-500,0.4016857
0-500,0.39742088
0-500,0.39795303
0-500,0.39961243
0-500,0.39669228
0-500,0.3971386
0-500,0.39723682
0-500,0.4013567
0-500,0.40333366
0-500,0.40484333
0-500,0.39944553
0-500,0.39610767
0-500,0.4055786
0-500,0.41830444
0-500,0.4263544
0-500,0.42793655
0-500,0.42776012
0-500,0.4244604
0-500,0.4295702
0-500,0.4332266
0-500,0.427454
0-500,0.4317608
0-500,0.43732738
0-500,0.4422922
0-500,0.43779182
0-500,0.4311409
0-500,0.42631435
0-500,0.42061806
0-500,0.41731548
0-500,0.41604233
0-500,0.41413116
0-500,0.4138775
0-500,0.41542053
0-500,0.40915203
0-500,0.40514565
0-500,0.4093609
0-500,0.40182018
0-500,0.3953619
0-500,0.3963604
0-500,0.39444542
0-500,0.39423656
0-500,0.39397335
0-500,0.39341354
0-500,0.39942455
0-500,0.40102005
0-500,0.39814663
0-500,0.39834595
0-500,0.39744186
0-500,0.39256477
0-500,0.3953886
0-500,0.02672863
0-500,0.023130417
0-500,0.025915146
0-500,0.030995369
0-500,0.028900146
0-500,0.03173542
0-500,0.033421516
0-500,0.03322029
0-500,0.034827232
0-500,0.03818512
0-500,0.0304842
0-500,0.026144981
0-500,0.024947166
0-500,0.023058891
0-500,0.02179718
0-500,0.019093513
0-500,0.020923615
0-500,0.016594887
0-500,0.013542175
0-500,0.015982628
0-500,0.024215698
0-500,0.023447037
0-500,0.020009995
0-500,0.018910408
0-500,0.022518158
0-500,0.06036663
0-500,0.06068039
0-500,0.07440472
0-500,0.07936859
0-500,0.093919754
0-500,0.09418297
0-500,0.09748554
0-500,0.096497536
0-500,0.09234238
0-500,0.091319084
0-500,0.08863163
0-500,0.09584236
0-500,0.09977341
0-500,0.10621071
0-500,0.102825165
0-500,0.10085201
0-500,0.10169983
0-500,0.091067314
0-500,0.081635475
0-500,0.08179569
0-500,0.09275246
0-500,0.093434334
0-500,0.09580612
0-500,0.09340668
0-500,0.100437164
0-500,0.10834122
0-500,0.11610222
0-500,0.12096214
0-500,0.1244545
0-500,0.122859955
0-500,0.12825012
0-500,0.13420486
0-500,0.13916206
0-500,0.1422615
0-500,0.1470604
0-500,0.14761734
0-500,0.14438438
0-500,0.14570808
0-500,0.14364433
0-500,0.13701057
0-500,0.13435745
0-500,0.12874985
0-500,0.126997
0-500,0.13303566
0-500,0.13796997
0-500,0.14092827
0-500,0.15000534
0-500,0.15634155
0-500,0.1550045
0-500,0.15356064
0-500,0.15803719
0-500,0.1579647
0-500,0.15667343
0-500,0.1587658
0-500,0.16015625
0-500,0.1617012
0-500,0.15135193
0-500,0.15186691
0-500,0.14479446
0-500,0.14153671
0-500,0.13394928
0-500,0.12741852
0-500,0.123025894
0-500,0.12668037
0-500,0.12586784
0-500,0.17978287
0-500,0.18532372
0-500,0.18572617
0-500,0.19148827
0-500,0.19500542
0-500,0.20560265
0-500,0.21277809
0-500,0.21972275
0-500,0.21708679
0-500,0.22031784
0-500,0.21758461
0-500,0.22180176
0-500,0.23290253
0-500,0.23823547
0-500,0.2477436
0-500,0.25797653
0-500,0.26319122
0-500,0.2650795
0-500,0.27248383
0-500,0.28009605
0-500,0.28152466
0-500,0.28001022
0-500,0.28121185
0-500,0.28590012
0-500,0.28371048
0-500,0.28481102
0-500,0.28712654
0-500,0.2909603
0-500,0.28907776
0-500,0.28945732
0-500,0.29242897
0-500,0.2897606
0-500,0.28386307
0-500,0.27620888
0-500,0.27311516
0-500,0.27672958
0-500,0.28365326
0-500,0.2900734
0-500,0.28972816
0-500,0.28439903
0-500,0.28938484
0-500,0.2846012
0-500,0.27747726
0-500,0.27713203
0-500,0.2800579
0-500,0.27459908
0-500,0.2742195
0-500,0.2704277
0-500,0.27334023
0-500,0.27552986
0-500,0.2807865
0-500,0.28216553
0-500,0.28147125
0-500,0.2830696
0-500,0.27750206
0-500,0.27039146
0-500,0.26458168
0-500,0.26976967
0-500,0.27072144
0-500,0.27150536
0-500,0.26874542
0-500,0.2683239
0-500,0.26647568
0-500,0.27400017
0-500,0.27176285
0-500,0.2669468
0-500,0.2674942
0-500,0.265028
0-500,0.26192093
0-500,0.26651573
0-500,0.2673607
0-500,0.27263832
0-500,0.27506828
0-500,0.27591705
0-500,0.27742195
0-500,0.28787613
0-500,0.29886436
0-500,0.3034439
0-500,0.305645
0-500,0.31035233
0-500,0.31032562
0-500,0.31089592
0-500,0.3048401
0-500,0.30361366
0-500,0.30304527
0-500,0.30417442
0-500,0.3080063
0-500,0.31198502
0-500,0.31162643
0-500,0.31155777
0-500,0.31834602
0-500,0.32307434
0-500,0.32949638
0-500,0.3289051
0-500,0.32463074
0-500,0.32684708
0-500,0.32783508
0-500,0.33392143
0-500,0.34170341
0-500,0.35080338
0-500,0.35018158
0-500,0.35406685
0-500,0.34495544
0-500,0.35043526
0-500,0.3553257
0-500,0.35295677
0-500,0.35038948
0-500,0.3467865
0-500,0.35594368
0-500,0.35297203
0-500,0.35570145
0-500,0.36444283
0-500,0.3660984
0-500,0.37062263
0-500,0.3740921
0-500,0.38278008
0-500,0.39061737
0-500,0.38780785
0-500,0.39413643
0-500,0.39213753
0-500,0.39186287
0-500,0.39285088
0-500,0.38619804
0-500,0.383646
0-500,0.387949
0-500,0.39549828
0-500,0.39782715
0-500,0.4027214
0-500,0.39688683
0-500,0.39789772
0-500,0.3898201
0-500,0.39426994
0-500,0.39435577
0-500,0.39704323
0-500,0.39902306
0-500,0.39349174
0-500,0.3937378
0-500,0.39209557
0-500,0.39249992
0-500,0.3959236
0-500,0.40133667
0-500,0.39482307
0-500,0.38980103
0-500,0.38783073
0-500,0.37752724
0-500,0.3659439
0-500,0.36387444
0-500,0.36125565
0-500,0.35565567
0-500,0.35390472
0-500,0.3509693
0-500,0.348135
0-500,0.34422112
0-500,0.34267998
0-500,0.33581161
0-500,0.33340073
0-500,0.33013535
0-500,0.3260765
0-500,0.32621956
0-500,0.32512283
0-500,0.330204
0-500,0.32946968
0-500,0.33477592
0-500,0.33903885
0-500,0.3462639
0-500,0.34252548
0-500,0.34758186
0-500,0.35020256
0-500,0.3450699
0-500,0.35243988
0-500,0.35246086
0-500,0.3487072
0-500,0.34238434
0-500,0.343153
0-500,0.34166908
0-500,0.33995628
0-500,0.33838844
0-500,0.3389492
0-500,0.3381176
0-500,0.33164978
0-500,0.3345089
0-500,0.33420753
0-500,0.33660698
0-500,0.34301758
0-500,0.34318733
0-500,0.3377571
0-500,0.33848953
0-500,0.3472576
0-500,0.35087967
0-500,0.3521881
0-500,0.35350037
0-500,0.35668945
0-500,0.35278702
0-500,0.356781
0-500,0.36149025
0-500,0.36809158
0-500,0.37455368
0-500,0.3798008
0-500,0.38865662
0-500,0.39110184
0-500,0.39406776
0-500,0.39978027
0-500,0.4089203
0-500,0.41279602
0-500,0.4147148
0-500,0.4172802
0-500,0.41262817
0-500,0.41126633
0-500,0.41428757
0-500,0.4109516
0-500,0.41104317
0-500,0.40935898
0-500,0.4120369
0-500,0.4193058
0-500,0.42583847
0-500,0.43006516
0-500,0.43079376
0-500,0.42658806
0-500,0.422369
0-500,0.42233658
0-500,0.4188385
0-500,0.41720772
0-500,0.41670418
0-500,0.4266777
0-500,0.42526627
0-500,0.4316044
0-500,0.4302578
0-500,0.4305439
0-500,0.43782043
0-500,0.44345474
0-500,0.44908524
0-500,0.45764923
0-500,0.4574299
0-500,0.45675468
0-500,0.45332336
0-500,0.45180893
0-500,0.44841385
0-500,0.45346832
0-500,0.451931
0-500,0.4550705
0-500,0.45584488
0-500,0.45492935
0-500,0.4463234
0-500,0.44166946
0-500,0.4338627
0-500,0.42916298
0-500,0.42321396
0-500,0.41988564
0-500,0.4196911
0-500,0.41887283
0-500,0.41505814
0-500,0.4073658
0-500,0.410429
0-500,0.4137535
0-500,0.4090519
0-500,0.41365814
0-500,0.4111843
0-500,0.41020012
0-500,0.41161156
0-500,0.41184616
0-500,0.41596794
0-500,0.4146557
0-500,0.4214363
0-500,0.41931534
0-500,0.42256546
0-500,0.41978073
0-500,0.4178524
0-500,0.4191761
0-500,0.41871262
0-500,0.41356277
0-500,0.41295242
0-500,0.40868378
0-500,0.40058708
0-500,0.3918705
0-500,0.392725
0-500,0.39277458
0-500,0.39149475
0-500,0.3921795
0-500,0.3916149
0-500,0.39250374
0-500,0.39575005
0-500,0.39619064
0-500,0.3953457
0-500,0.3930397
0-500,0.39312744
0-500,0.39486313
0-500,0.3977871
0-500,0.40304184
0-500,0.4067688
0-500,0.40755463
0-500,0.40228176
0-500,0.40959454
0-500,0.41912365
0-500,0.42805862
0-500,0.43228054
0-500,0.43053722
0-500,0.4334936
0-500,0.4350729
0-500,0.43231106
0-500,0.4342308
0-500,0.43480492
0-500,0.43760777
0-500,0.4403448
0-500,0.43701935
0-500,0.4366684
0-500,0.43060112
0-500,0.42507172
0-500,0.42426682
0-500,0.4176817
0-500,0.42167854
0-500,0.4214983
0-500,0.42078018
0-500,0.4150486
0-500,0.4113531
0-500,0.40813828
0-500,0.40460968
0-500,0.39582157
0-500,0.39404964
0-500,0.3913479
0-500,0.39159966
0-500,0.3878479
0-500,0.38836765
0-500,0.39035892
0-500,0.39391232
0-500,0.39750767
0-500,0.39506912
0-500,0.39263725
0-500,0.39008045
0-500,0.39046383
0-500,0.3861227
0-500,0.024285316
0-500,0.024918556
0-500,0.033571243
0-500,0.03228283
0-500,0.022792816
0-500,0.019537926
0-500,0.018504143
0-500,0.008473396
0-500,0.005888939
0-500,0.009900093
0-500,0.013500214
0-500,0.013061523
0-500,0.014561653
0-500,0.024085045
0-500,0.022091866
0-500,0.06646252
0-500,0.07059479
0-500,0.06999397
0-500,0.08124161
0-500,0.08041668
0-500,0.08127594
0-500,0.08170891
0-500,0.07698345
0-500,0.0772686
0-500,0.08476925
0-500,0.093063354
0-500,0.10270405
0-500,0.10530758
0-500,0.10560894
0-500,0.10180187
0-500,0.09994984
0-500,0.09623146
0-500,0.08949566
0-500,0.090714455
0-500,0.098347664
0-500,0.09540081
0-500,0.08641434
0-500,0.09416008
0-500,0.10168457
0-500,0.11236572
0-500,0.119636536
0-500,0.1285286
0-500,0.13079453
0-500,0.13143158
0-500,0.13585663
0-500,0.14598274
0-500,0.14253426
0-500,0.14339066
0-500,0.14172554
0-500,0.13924408
0-500,0.13868523
0-500,0.14469337
0-500,0.14309311
0-500,0.13728142
0-500,0.13644028
0-500,0.13255692
0-500,0.13255501
0-500,0.13497734
