daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p90,1991_2020,1981_2010,0.05,4,DBF,103,0.030554731533669534,0.024160853508411982,1.2646379203049023,0.006393878025257552,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,5,MF,114,0.03381785820231385,0.02656544932293804,1.273001551421669,0.007252408879375814,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,7,Open Shrub,8,0.002373183031741323,0.025736561345917112,0.09221057156176027,-0.02336337831417579,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,8,Woody Savanna,131,0.038860872144764164,0.02796060730406237,1.3898436368768752,0.010900264840701793,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,9,Savanna,208,0.0617027588252744,0.053992613869511694,1.1427999943547174,0.007710144955762707,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,10,Grass,160,0.04746366063482646,0.06569552728764874,0.7224793314620368,-0.01823186665282228,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,11,Wetland,5,0.0014832393948383269,0.00019696347968814116,7.530530010877089,0.0012862759151501858,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,12,Cropland,2576,0.764164936220706,0.1954616331555191,3.909539298756897,0.5687033030651869,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,13,Urban,19,0.005636309700385643,0.007558473533032417,0.7456941769728453,-0.0019221638326467746,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,14,Crop/Nat Mosaic,5,0.0014832393948383269,0.008961838325810422,0.16550615408521074,-0.007478598930972095,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.05,17,Water,33,0.009789380005932958,0.45545342634386543,0.021493701528423715,-0.4456640463379325,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,1,ENF,33,0.004894690002966479,0.008247845711940911,0.5934507232452393,-0.003353155708974432,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,4,DBF,350,0.051913378819341445,0.024160853508411982,2.148656660712213,0.027752525310929463,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,5,MF,311,0.046128745179471964,0.02656544932293804,1.736418782860259,0.019563295856533925,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,7,Open Shrub,32,0.004746366063482646,0.025736561345917112,0.18442114312352054,-0.020990195282434468,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
