Elevation Zone,Value
0-500,0.2807579
0-500,0.27837563
0-500,0.27150154
0-500,0.26393318
0-500,0.25638962
0-500,0.2516632
0-500,0.2450428
0-500,0.23760796
0-500,0.23273087
0-500,0.22903156
0-500,0.22195053
0-500,0.21759605
0-500,0.21229172
0-500,0.20921135
0-500,0.20440483
0-500,0.20346546
0-500,0.21040916
0-500,0.21530628
0-500,0.2077322
0-500,0.200387
0-500,0.19731808
0-500,0.1904087
0-500,0.18532848
0-500,0.18097115
0-500,0.18640804
0-500,0.19038296
0-500,0.1897192
0-500,0.19014072
0-500,0.18873882
0-500,0.18732166
0-500,0.18199635
0-500,0.17819881
0-500,0.17446232
0-500,0.17399216
0-500,0.17621326
0-500,0.17914677
0-500,0.18374634
0-500,0.18256855
0-500,0.18111897
0-500,0.18136215
0-500,0.1806593
0-500,0.17871666
0-500,0.18110943
0-500,0.17905903
0-500,0.17581749
0-500,0.17476177
0-500,0.18015862
0-500,0.19040585
0-500,0.19845009
0-500,0.2056694
0-500,0.2091837
0-500,0.21559143
0-500,0.21836185
0-500,0.22109032
0-500,0.2265253
0-500,0.22705555
0-500,0.21979046
0-500,0.21209621
0-500,0.21111012
0-500,0.21011543
0-500,0.20709229
0-500,0.20973015
0-500,0.21252823
0-500,0.2104826
0-500,0.2111206
0-500,0.21325493
0-500,0.21720886
0-500,0.21135521
0-500,0.20727539
0-500,0.20744514
0-500,0.21520138
0-500,0.22334099
0-500,0.22453785
0-500,0.22346592
0-500,0.21711159
0-500,0.21307182
0-500,0.21215534
0-500,0.20979404
0-500,0.20979118
0-500,0.2068615
0-500,0.21269989
0-500,0.21816063
0-500,0.21790695
0-500,0.21102715
0-500,0.20287514
0-500,0.19443226
0-500,0.18728924
0-500,0.18670082
0-500,0.18793774
0-500,0.1932497
0-500,0.19648647
0-500,0.20078087
0-500,0.21284962
0-500,0.22508812
0-500,0.24133587
0-500,0.24434185
0-500,0.23968983
0-500,0.2427988
0-500,0.24451733
0-500,0.24611378
0-500,0.2462492
0-500,0.24813747
0-500,0.034687042
0-500,0.030612946
0-500,0.036341667
0-500,0.052042007
0-500,0.05753994
0-500,0.05157852
0-500,0.048409462
0-500,0.04395008
0-500,0.041166306
0-500,0.0411911
0-500,0.044157982
0-500,0.045214653
0-500,0.03959179
0-500,0.037564278
0-500,0.02811718
0-500,0.02523899
0-500,0.022003174
0-500,0.02195263
0-500,0.01985073
0-500,0.014810562
0-500,0.009853363
0-500,0.012766838
0-500,0.011806488
0-500,0.014701843
0-500,0.02748108
0-500,0.056757927
0-500,0.05300808
0-500,0.049908638
0-500,0.04992485
0-500,0.054210663
0-500,0.06777096
0-500,0.073215485
0-500,0.072912216
0-500,0.06487656
0-500,0.058213234
0-500,0.05544758
0-500,0.049628258
0-500,0.040493965
0-500,0.041612625
0-500,0.04624653
0-500,0.046294212
0-500,0.058760643
0-500,0.08013153
0-500,0.09441757
0-500,0.107382774
0-500,0.10240555
0-500,0.10118103
0-500,0.094231606
0-500,0.09055805
0-500,0.086221695
0-500,0.08463669
0-500,0.08511639
0-500,0.085790634
0-500,0.094758034
0-500,0.09709358
0-500,0.110152245
0-500,0.12641144
0-500,0.13484573
0-500,0.14059162
0-500,0.1462946
0-500,0.15446472
0-500,0.16197014
0-500,0.16771507
0-500,0.17217255
0-500,0.1808033
0-500,0.1894188
0-500,0.19277
0-500,0.19569397
0-500,0.20615196
0-500,0.22036934
0-500,0.23241043
0-500,0.23949623
0-500,0.2510624
0-500,0.256423
0-500,0.25881386
0-500,0.25775337
0-500,0.25588036
0-500,0.25455284
0-500,0.24286652
0-500,0.23914528
0-500,0.24609947
0-500,0.24913597
0-500,0.24798393
0-500,0.24308968
0-500,0.23976517
0-500,0.23435593
0-500,0.23302555
0-500,0.23387241
0-500,0.23144817
0-500,0.22786808
