Elevation Zone,Value
0-500,0.37146568
0-500,0.37190056
0-500,0.3751583
0-500,0.3747635
0-500,0.36357307
0-500,0.34841537
0-500,0.32476425
0-500,0.30234337
0-500,0.2785778
0-500,0.28098297
0-500,0.28052902
0-500,0.27667236
0-500,0.28215027
0-500,0.2873783
0-500,0.287117
0-500,0.2868538
0-500,0.2845478
0-500,0.28791618
0-500,0.29379272
0-500,0.28964806
0-500,0.2916336
0-500,0.29739952
0-500,0.2943325
0-500,0.28899574
0-500,0.28879547
0-500,0.28781128
0-500,0.2952137
0-500,0.30214882
0-500,0.3060646
0-500,0.3113861
0-500,0.3177967
0-500,0.31389046
0-500,0.32320213
0-500,0.3373661
0-500,0.33512497
0-500,0.33421898
0-500,0.33735466
0-500,0.33991814
0-500,0.3447361
0-500,0.34465027
0-500,0.34477806
0-500,0.33512688
0-500,0.3313465
0-500,0.3230667
0-500,0.31240463
0-500,0.31043625
0-500,0.31038475
0-500,0.3044014
0-500,0.29437256
0-500,0.2835598
0-500,0.28479385
0-500,0.2834816
0-500,0.28335
0-500,0.28588676
0-500,0.29377174
0-500,0.2916336
0-500,0.3005104
0-500,0.30488777
0-500,0.3076687
0-500,0.30335426
0-500,0.29524422
0-500,0.29307365
0-500,0.292099
0-500,0.29111862
0-500,0.28874588
0-500,0.29322624
0-500,0.29514885
0-500,0.30246544
0-500,0.31445503
0-500,0.32346153
0-500,0.3229885
0-500,0.32431793
0-500,0.3210888
0-500,0.3262062
0-500,0.33415604
0-500,0.3378544
0-500,0.35009384
0-500,0.36502647
0-500,0.37223816
0-500,0.37446022
0-500,0.36333084
0-500,0.36023712
0-500,0.36169434
0-500,0.3608532
0-500,0.36249542
0-500,0.36758232
0-500,0.38290977
0-500,0.3948593
0-500,0.40703392
0-500,0.41043472
0-500,0.41903877
0-500,0.4277706
0-500,0.42856216
0-500,0.43606758
0-500,0.4385605
0-500,0.43164444
0-500,0.42329216
0-500,0.41156387
0-500,0.40168953
0-500,0.39335823
0-500,0.38300514
0-500,0.38111687
0-500,0.38485336
0-500,0.39733887
0-500,0.40156555
0-500,0.4047718
0-500,0.40207672
0-500,0.38926697
0-500,0.38682938
0-500,0.39235878
0-500,0.384058
0-500,0.37254715
0-500,0.36674118
0-500,0.3587265
0-500,0.3549118
0-500,0.35421562
0-500,0.355505
0-500,0.354105
0-500,0.35128593
0-500,0.3499298
0-500,0.34772873
0-500,0.35329056
0-500,0.3603859
0-500,0.35949135
0-500,0.35364532
0-500,0.34560966
0-500,0.34168434
0-500,0.3426323
0-500,0.3407154
0-500,0.33830833
0-500,0.33529663
0-500,0.33771515
0-500,0.34065056
0-500,0.33514214
0-500,0.33335304
0-500,0.32574272
0-500,0.32666016
0-500,0.32794762
0-500,0.320364
0-500,0.3208828
0-500,0.32432175
0-500,0.32229996
0-500,0.3202343
0-500,0.31258202
0-500,0.3094406
0-500,0.310503
0-500,0.3084488
0-500,0.3088131
0-500,0.3097229
0-500,0.30521202
0-500,0.30511093
0-500,0.31062698
0-500,0.31430244
0-500,0.32234764
0-500,0.32515335
0-500,0.32755852
0-500,0.3241272
0-500,0.3231697
0-500,0.32209587
0-500,0.32606506
0-500,0.32764435
0-500,0.31900024
0-500,0.3202381
0-500,0.3232975
0-500,0.32903862
0-500,0.3354416
0-500,0.3313465
0-500,0.32936287
0-500,0.32656288
0-500,0.3257656
0-500,0.3261814
0-500,0.33258247
0-500,0.3395996
0-500,0.34846115
0-500,0.35310745
0-500,0.35969543
0-500,0.3651123
0-500,0.3699932
0-500,0.37187958
0-500,0.37190056
0-500,0.37036514
0-500,0.37251472
0-500,0.37701988
0-500,0.38127136
0-500,0.38858223
0-500,0.39398956
0-500,0.40083694
0-500,0.39624405
0-500,0.38760185
0-500,0.38204956
0-500,0.374094
0-500,0.37166595
0-500,0.37075233
0-500,0.106983185
0-500,0.1005764
0-500,0.0903492
0-500,0.08587265
0-500,0.07148361
0-500,0.0529747
0-500,0.04588127
0-500,0.035886765
0-500,0.04003334
0-500,0.029693604
0-500,0.024995804
0-500,0.02251625
0-500,0.012420654
0-500,0.011960983
0-500,0.0071372986
0-500,0.10821724
0-500,0.11028671
0-500,0.102127075
0-500,0.10407829
0-500,0.10285568
0-500,0.112859726
0-500,0.117687225
0-500,0.116910934
0-500,0.118047714
0-500,0.13394356
0-500,0.15220451
0-500,0.16122818
0-500,0.17559624
0-500,0.17581749
0-500,0.17791176
0-500,0.1763897
0-500,0.17170715
0-500,0.16594696
0-500,0.17229652
0-500,0.18020248
0-500,0.1829567
0-500,0.17536926
0-500,0.18026924
0-500,0.18202019
0-500,0.19149208
0-500,0.19418526
0-500,0.18650055
0-500,0.18541527
0-500,0.18495178
0-500,0.18947983
0-500,0.19017601
0-500,0.19778442
0-500,0.20257759
0-500,0.20664215
0-500,0.21946526
0-500,0.22774506
0-500,0.22159767
0-500,0.21592522
0-500,0.21450424
0-500,0.22066498
0-500,0.22580528
0-500,0.22281075
0-500,0.2204895
0-500,0.22068405
