Elevation Zone,Value
0-500,0.4148903
0-500,0.4184208
0-500,0.4191246
0-500,0.419384
0-500,0.418993
0-500,0.4229164
0-500,0.42129135
0-500,0.4173031
0-500,0.42133713
0-500,0.4177475
0-500,0.41445732
0-500,0.40685654
0-500,0.40236282
0-500,0.40101814
0-500,0.40052986
0-500,0.39421654
0-500,0.39033508
0-500,0.38674355
0-500,0.39053917
0-500,0.39217567
0-500,0.3901825
0-500,0.37880707
0-500,0.37465477
0-500,0.37712288
0-500,0.37272072
0-500,0.36863518
0-500,0.36626816
0-500,0.37412453
0-500,0.37740135
0-500,0.37192345
0-500,0.36539268
0-500,0.35635757
0-500,0.35554886
0-500,0.35497856
0-500,0.3570881
0-500,0.3554592
0-500,0.36283684
0-500,0.37192726
0-500,0.37659264
0-500,0.38018036
0-500,0.37796783
0-500,0.37389946
0-500,0.3752098
0-500,0.38100052
0-500,0.38091278
0-500,0.38032532
0-500,0.379982
0-500,0.37968254
0-500,0.3794937
0-500,0.38048744
0-500,0.38013077
0-500,0.38294792
0-500,0.38595963
0-500,0.39060402
0-500,0.39152718
0-500,0.38586998
0-500,0.380682
0-500,0.37563896
0-500,0.36953926
0-500,0.35443497
0-500,0.34586525
0-500,0.33735466
0-500,0.33886337
0-500,0.34132004
0-500,0.33542633
0-500,0.33525467
0-500,0.33758354
0-500,0.33784103
0-500,0.33522987
0-500,0.33205223
0-500,0.33403587
0-500,0.3387928
0-500,0.34143448
0-500,0.34905624
0-500,0.3513546
0-500,0.35128975
0-500,0.3532238
0-500,0.35525513
0-500,0.3561039
0-500,0.35737228
0-500,0.35427094
0-500,0.3601036
0-500,0.37306595
0-500,0.37007904
0-500,0.376009
0-500,0.3771553
0-500,0.38149834
0-500,0.37885475
0-500,0.3757286
0-500,0.3783989
0-500,0.38076973
0-500,0.3810444
0-500,0.37891388
0-500,0.38719177
0-500,0.3908329
0-500,0.39069748
0-500,0.3918705
0-500,0.39154053
0-500,0.39229393
0-500,0.39151764
0-500,0.3874054
0-500,0.3873253
0-500,0.3881569
0-500,0.055992126
0-500,0.05338669
0-500,0.050359726
0-500,0.05419159
0-500,0.040067673
0-500,0.03964424
0-500,0.034744263
0-500,0.027137756
0-500,0.018396378
0-500,0.014565468
0-500,0.026124
0-500,0.041427612
0-500,0.04736328
0-500,0.04109001
0-500,0.03686142
0-500,0.033931732
0-500,0.028800964
0-500,0.026857376
0-500,0.024848938
0-500,0.02580452
0-500,0.02760315
0-500,0.023685455
0-500,0.021921158
0-500,0.021248817
0-500,0.020867348
0-500,0.08316231
0-500,0.08511734
0-500,0.0916605
0-500,0.101997375
0-500,0.122528076
0-500,0.124176025
0-500,0.12374687
0-500,0.12705421
0-500,0.12895584
0-500,0.13457108
0-500,0.13877106
0-500,0.12931633
0-500,0.12694168
0-500,0.122997284
0-500,0.13321495
0-500,0.13492584
0-500,0.13223457
0-500,0.13200569
0-500,0.12422943
0-500,0.12503433
0-500,0.12855339
0-500,0.12987328
0-500,0.13240433
0-500,0.13590431
0-500,0.13579941
0-500,0.13962936
0-500,0.14651299
0-500,0.14972115
0-500,0.15382195
0-500,0.15413857
0-500,0.16252136
0-500,0.15579414
0-500,0.16013908
0-500,0.16521263
0-500,0.17036057
0-500,0.17219543
0-500,0.17425728
0-500,0.18111229
0-500,0.18413925
0-500,0.18445206
0-500,0.18680191
